Restaurant ID,Restaurant Name,Country Code,City,Address,Locality,Locality Verbose,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text,Votes
18334445,Burger Planet,1,Gurgaon,"Shop 7, Opposite to Universal Gym, Numberdar Market, Chakkarpur, Gurgaon, MG Road, Gurgaon",MG Road,"MG Road, Gurgaon",77.0850010000,28.4771042000,"North Indian, Chinese, Fast Food",300,Indian Rupees(Rs.),0,1,0,0,1,3.2,CDD614,Average,21
302920,Cafe Coffee Day,1,Gurgaon,"MG Road Metro Station, MG Road, Gurgaon",MG Road,"MG Road, Gurgaon",77.0802349000,28.4797836000,Cafe,450,Indian Rupees(Rs.),0,0,0,0,1,3.1,CDD614,Average,20
18430882,Chini Bowl,1,Gurgaon,"1st Floor, Essel Towers, MG Road, Gurgaon",MG Road,"MG Road, Gurgaon",77.0761927000,28.4760720000,"Chinese, Thai, Japanese, Tibetan",800,Indian Rupees(Rs.),0,0,0,0,2,2.8,FFBA00,Average,15
313204,E Yum,1,Gurgaon,"Plot H-16/6, MG Road, Gurgaon",MG Road,"MG Road, Gurgaon",77.1003184095,28.4777318690,"Continental, Italian, Mexican",750,Indian Rupees(Rs.),0,1,1,0,2,3.4,CDD614,Average,69
303477,Handi X-Press,1,Gurgaon,"Shop 4, Housing Board Complex, Saraswati Vihar, Chakarpur, MG Road, Gurgaon",MG Road,"MG Road, Gurgaon",77.0828835000,28.4761607000,"North Indian, Chinese, Mughlai",550,Indian Rupees(Rs.),0,1,0,0,2,3.2,CDD614,Average,75
5230,Ion Club & Dining Lounge,1,Gurgaon,"12/14, UGF, JMD Arcade Mall, MG Road, Gurgaon",MG Road,"MG Road, Gurgaon",77.0885980000,28.4796910000,"Continental, North Indian, Mughlai, Chinese",1800,Indian Rupees(Rs.),1,0,0,0,3,2.6,FFBA00,Average,115
3582,Komachi,1,Gurgaon,"TF 3A/3B/3C, 3rd Floor, MGF Plaza Mall, MG Road, Gurgaon",MG Road,"MG Road, Gurgaon",77.0731066000,28.4776351000,Japanese,1200,Indian Rupees(Rs.),1,0,0,0,3,3.2,CDD614,Average,39
303470,Mehfil-e-Handi,1,Gurgaon,"634, Saraswati Vihar, Chakarpur, MG Road, Gurgaon",MG Road,"MG Road, Gurgaon",77.0829327000,28.4760986000,"North Indian, Chinese, Mughlai",400,Indian Rupees(Rs.),0,0,0,0,1,2.8,FFBA00,Average,36
429,Mezbaan's,1,Gurgaon,"SCO 20, Housing Board Shopping Complex, Saraswati Vihar, Near Union Bank, MG Road, Gurgaon",MG Road,"MG Road, Gurgaon",77.0823932000,28.4757777000,"North Indian, Mughlai, Chinese",600,Indian Rupees(Rs.),0,0,0,0,2,2.7,FFBA00,Average,61
18034040,Mini Mahal Delux,1,Gurgaon,"217-A, 2nd Floor, City Center Mall, MG Road, Gurgaon",MG Road,"MG Road, Gurgaon",77.0805946000,28.4787425000,"North Indian, Chinese",1200,Indian Rupees(Rs.),1,0,0,0,3,2.8,FFBA00,Average,23
17953932,Pita Pan,1,Gurgaon,"4-B, Food Court, 3rd Floor, MGF Metropolitan Mall, MG Road, Gurgaon",MG Road,"MG Road, Gurgaon",77.0803248000,28.4805094000,"Arabian, Lebanese",600,Indian Rupees(Rs.),0,1,0,0,2,3.1,CDD614,Average,82
312668,SBar Club & Lounge,1,Gurgaon,"1-4, Lower Ground Floor, Grand Mall, MG Road, Gurgaon",MG Road,"MG Road, Gurgaon",77.0902166000,28.4796672000,Finger Food,2200,Indian Rupees(Rs.),1,0,0,0,4,3.1,CDD614,Average,13
997,China Club,1,Gurgaon,"Lobby Level, Tower C, Global Business Park, MG Road, Gurgaon",MG Road,"MG Road, Gurgaon",77.1020369000,28.4800544000,"Chinese, Asian",2000,Indian Rupees(Rs.),0,0,0,0,4,3.8,9ACD32,Good,283
2144,Coriander Leaf,1,Gurgaon,"Ground Floor, Vatika Triangle, Sushant Lok 1, Behind DT City Center, MG Road, Gurgaon",MG Road,"MG Road, Gurgaon",77.0811126000,28.4775699000,"Mughlai, Pakistani, North Indian",1600,Indian Rupees(Rs.),1,1,0,0,3,3.8,9ACD32,Good,665
305682,Doughlicious,1,Gurgaon,"Global Business Park, Ground Floor, Tower B, MG Road, Gurgaon",MG Road,"MG Road, Gurgaon",77.1026087000,28.4806694000,"Bakery, Desserts, Fast Food",550,Indian Rupees(Rs.),0,1,0,0,2,3.6,9ACD32,Good,69
17953934,FreshMenu,1,Gurgaon,"MG Road, Gurgaon",MG Road,"MG Road, Gurgaon",77.0820362000,28.4800592000,"Italian, Chinese, Continental, Thai, Mediterranean, Lebanese",600,Indian Rupees(Rs.),0,1,0,0,2,3.7,9ACD32,Good,198
3855,L'Angoor,1,Gurgaon,"Lobby Level, Tower C, Global Business Park, MG Road, Gurgaon",MG Road,"MG Road, Gurgaon",77.1020768000,28.4806041000,"American, Seafood, Italian, Japanese, Thai",2500,Indian Rupees(Rs.),1,0,0,0,4,3.5,9ACD32,Good,57
310445,The Cakelicious Factory,1,Gurgaon,"2nd Floor, Opposite Metro Pillar 57, Shanti Complex, Sikandarpur Market, MG Road, Gurgaon",MG Road,"MG Road, Gurgaon",77.0963632000,28.4821819000,"Bakery, Desserts, Fast Food",200,Indian Rupees(Rs.),0,1,0,0,1,3.6,9ACD32,Good,43
892,Green's,1,Gurgaon,"SCO 23, Housing Board Shopping Complex, Saraswati Vihar, MG Road, Gurgaon",MG Road,"MG Road, Gurgaon",77.0824381000,28.4757372000,"Chinese, North Indian, South Indian, Street Food",350,Indian Rupees(Rs.),0,1,0,0,1,2.3,FF7800,Poor,31
2056,New Zaika,1,Gurgaon,"IFFCO Chowk, MG Road, Gurgaon",MG Road,"MG Road, Gurgaon",77.0692631000,28.4772940000,"North Indian, Chinese",600,Indian Rupees(Rs.),0,0,0,0,2,2.4,FF7800,Poor,35
307509,Love Is Cakes,1,Gurgaon,"MG Road, Gurgaon",MG Road,"MG Road, Gurgaon",77.0935886000,28.4726847000,Bakery,600,Indian Rupees(Rs.),0,1,0,0,2,4.1,5BA829,Very Good,246
797,Costa Coffee,1,Gurgaon,"Ground Floor, MGF Mega City Mall, MG Road, Gurgaon","MGF Mega City Mall, MG Road","MGF Mega City Mall, MG Road, Gurgaon",77.0894073000,28.4798584000,Cafe,600,Indian Rupees(Rs.),0,0,0,0,2,3.3,CDD614,Average,31
308013,Uforia,1,Gurgaon,"2nd Floor, MGF Mega City Mall, MG Road, Gurgaon","MGF Mega City Mall, MG Road","MGF Mega City Mall, MG Road, Gurgaon",77.0892274000,28.4798411000,"Continental, Asian, North Indian, Italian",1500,Indian Rupees(Rs.),1,0,0,0,3,3.5,9ACD32,Good,240
2760,Vapour Pub & Brewery,1,Gurgaon,"2nd Floor, MGF Mega City Mall, MG Road, Gurgaon","MGF Mega City Mall, MG Road","MGF Mega City Mall, MG Road, Gurgaon",77.0892792000,28.4798031000,"Finger Food, Continental, North Indian, Italian, Chinese",1500,Indian Rupees(Rs.),0,0,0,0,3,3.7,9ACD32,Good,1902
8913,Pirates of Grill,1,Gurgaon,"Ground Floor, MGF Mega City Mall, MG Road, Gurgaon","MGF Mega City Mall, MG Road","MGF Mega City Mall, MG Road, Gurgaon",77.0893563000,28.4799415000,"North Indian, Continental, Mughlai, Asian",2000,Indian Rupees(Rs.),1,0,0,0,4,4.1,5BA829,Very Good,2806
311759,Barista Creme Lavazza,1,Gurgaon,"Lower Ground Floor, MGF Metropolis Mall, MG Road, Gurgaon","MGF Metropolis Mall, MG Road","MGF Metropolis Mall, MG Road, Gurgaon",77.0823932000,28.4785568000,Cafe,650,Indian Rupees(Rs.),0,0,0,0,2,3.2,CDD614,Average,13
18446889,Frozen Adda,1,Gurgaon,"Food Court, 2nd Floor, MGF Metropolis Mall, MG Road, Gurgaon","MGF Metropolis Mall, MG Road","MGF Metropolis Mall, MG Road, Gurgaon",77.0816737000,28.4784876000,"Ice Cream, Desserts",350,Indian Rupees(Rs.),0,0,0,0,1,3.0,CDD614,Average,5
9957,McDonald's,1,Gurgaon,"MGF Metropolis Mall, MG Road, Gurgaon","MGF Metropolis Mall, MG Road","MGF Metropolis Mall, MG Road, Gurgaon",77.0818967000,28.4794470000,"Fast Food, Burger",500,Indian Rupees(Rs.),0,0,0,0,2,3.2,CDD614,Average,68
308840,Mr Idli Xpress,1,Gurgaon,"LG-33, Lower Ground Floor, MGF Metropolis Mall, MG Road, Gurgaon","MGF Metropolis Mall, MG Road","MGF Metropolis Mall, MG Road, Gurgaon",77.0817187000,28.4792539000,"South Indian, Chinese",450,Indian Rupees(Rs.),0,0,0,0,1,2.6,FFBA00,Average,120
18432226,buno,1,Gurgaon,"2nd Floor, Near Lifestyle, MGF Metropolis Mall, MG Road, Gurgaon","MGF Metropolis Mall, MG Road","MGF Metropolis Mall, MG Road, Gurgaon",77.0816737000,28.4783980000,"Cafe, American, Desserts, Italian, Bakery",650,Indian Rupees(Rs.),0,1,0,0,2,3.7,9ACD32,Good,18
311777,Starbucks,1,Gurgaon,"Upper Ground Floor, MGF Metropolis Mall, MG Road, Gurgaon","MGF Metropolis Mall, MG Road","MGF Metropolis Mall, MG Road, Gurgaon",77.0818667000,28.4791426000,Cafe,700,Indian Rupees(Rs.),0,0,0,0,2,3.5,9ACD32,Good,66
2064,Al Kabab,1,Gurgaon,"9, Food Court, 3rd Floor, MGF Metropolitan Mall, MG Road, Gurgaon","MGF Metropolitan Mall, MG Road","MGF Metropolitan Mall, MG Road, Gurgaon",77.0803248000,28.4803301000,"North Indian, Mughlai",800,Indian Rupees(Rs.),0,1,0,0,2,2.7,FFBA00,Average,67
311758,Bangkok 1,1,Gurgaon,"FC-10B, 3rd Floor, MGF Metropolitan Mall, MG Road, Gurgaon","MGF Metropolitan Mall, MG Road","MGF Metropolitan Mall, MG Road, Gurgaon",77.0802124000,28.4802521000,Thai,550,Indian Rupees(Rs.),0,0,0,0,2,3.3,CDD614,Average,40
514,Barista,1,Gurgaon,"Ground Floor, MGF Metropolitan Mall, MG Road, Gurgaon","MGF Metropolitan Mall, MG Road","MGF Metropolitan Mall, MG Road, Gurgaon",77.0800708000,28.4809987000,Cafe,650,Indian Rupees(Rs.),0,1,0,0,2,3.4,CDD614,Average,39
18408212,Cafe Cravings,1,Gurgaon,"Shop 22, MGF Metropolitan Mall, MG Road, Gurgaon","MGF Metropolitan Mall, MG Road","MGF Metropolitan Mall, MG Road, Gurgaon",77.0802574000,28.4811080000,"Cafe, Italian",600,Indian Rupees(Rs.),0,0,0,0,2,3.4,CDD614,Average,19
2061,Hello Sichuan,1,Gurgaon,"3rd Floor, Food Court, MGF Metropolitan Mall, MG Road, Gurgaon","MGF Metropolitan Mall, MG Road","MGF Metropolitan Mall, MG Road, Gurgaon",77.0802215000,28.4806523000,Chinese,750,Indian Rupees(Rs.),0,0,0,0,2,2.9,FFBA00,Average,42
2458,McDonald's,1,Gurgaon,"Ground Floor, MGF Metropolitan Mall, MG Road, Gurgaon","MGF Metropolitan Mall, MG Road","MGF Metropolitan Mall, MG Road, Gurgaon",77.0800417000,28.4803729000,"Fast Food, Burger",500,Indian Rupees(Rs.),0,1,0,0,2,3.4,CDD614,Average,234
420,Rajasthali,1,Gurgaon,"3rd Floor, MGF Metropolitan Mall, MG Road, Gurgaon","MGF Metropolitan Mall, MG Road","MGF Metropolitan Mall, MG Road, Gurgaon",77.0802124000,28.4808348000,"Gujarati, Rajasthani",750,Indian Rupees(Rs.),1,0,0,0,2,2.9,FFBA00,Average,501
1599,Street Foods by Punjab Grill,1,Gurgaon,"3rd Floor, Food Court, MGF Metropolitan Mall, MG Road, Gurgaon","MGF Metropolitan Mall, MG Road","MGF Metropolitan Mall, MG Road, Gurgaon",77.0803248000,28.4803301000,"Street Food, North Indian",700,Indian Rupees(Rs.),0,1,0,0,2,2.6,FFBA00,Average,61
159,Subway,1,Gurgaon,"Shop 4A, 3rd Floor, Food Court, MGF Metropolitan Mall, MG Road, Gurgaon","MGF Metropolitan Mall, MG Road","MGF Metropolitan Mall, MG Road, Gurgaon",77.0802124000,28.4804762000,"American, Fast Food, Salad, Healthy Food",500,Indian Rupees(Rs.),0,1,0,0,2,3.3,CDD614,Average,81
300119,Tibb's Frankie,1,Gurgaon,"Food Court, 3rd Floor, MGF Metropolitan Mall, MG Road, Gurgaon","MGF Metropolitan Mall, MG Road","MGF Metropolitan Mall, MG Road, Gurgaon",77.0801851000,28.4803207000,Fast Food,350,Indian Rupees(Rs.),0,0,0,0,1,3.4,CDD614,Average,118
18466924,Tunday Kababi Dastarkhwan-e-Awadh,1,Gurgaon,"3rd Floor, MGF Metropolitan Mall, MG Road, Gurgaon","MGF Metropolitan Mall, MG Road","MGF Metropolitan Mall, MG Road, Gurgaon",77.0804003875,28.4802819825,"Mughlai, North Indian",700,Indian Rupees(Rs.),0,0,0,0,2,3.1,CDD614,Average,13
18354984,Dunkin' Donuts,1,Gurgaon,"3rd Floor, MGF Metropolitan Mall, MG Road, Gurgaon","MGF Metropolitan Mall, MG Road","MGF Metropolitan Mall, MG Road, Gurgaon",77.0802349000,28.4807697000,"Burger, Desserts, Fast Food",600,Indian Rupees(Rs.),0,1,0,0,2,3.7,9ACD32,Good,26
1096,Haldiram's,1,Gurgaon,"3rd Floor, MGF Metropolitan Mall, MG Road, Gurgaon","MGF Metropolitan Mall, MG Road","MGF Metropolitan Mall, MG Road, Gurgaon",77.0802798000,28.4807292000,"North Indian, South Indian, Chinese, Street Food, Fast Food, Mithai, Desserts",600,Indian Rupees(Rs.),0,0,0,0,2,3.6,9ACD32,Good,185
18336208,Keventers,1,Gurgaon,"3rd Floor, Opposite PVR Cinemas, MGF Metropolitan Mall, MG Road, Gurgaon","MGF Metropolitan Mall, MG Road","MGF Metropolitan Mall, MG Road, Gurgaon",77.0802349000,28.4807697000,Beverages,400,Indian Rupees(Rs.),0,0,0,0,1,3.6,9ACD32,Good,27
3213,Khaaja Chowk,1,Gurgaon,"3rd Floor, MGF Metropolitan Mall, MG Road, Gurgaon","MGF Metropolitan Mall, MG Road","MGF Metropolitan Mall, MG Road, Gurgaon",77.0801711000,28.4805322000,"North Indian, Mughlai, South Indian, Rajasthani, Street Food",1000,Indian Rupees(Rs.),1,1,0,0,3,3.6,9ACD32,Good,496
18381642,Phantom,1,Gurgaon,"Shop 48 & 49, 2nd Floor , MGF Metropolitan, MG Road, Gurgaon","MGF Metropolitan Mall, MG Road","MGF Metropolitan Mall, MG Road, Gurgaon",77.0802349000,28.4808594000,"North Indian, Continental, Chinese",1500,Indian Rupees(Rs.),1,0,0,0,3,3.5,9ACD32,Good,55
338,Sage,1,Gurgaon,"Food Court, MGF Metropolitan Mall, MG Road, Gurgaon","MGF Metropolitan Mall, MG Road","MGF Metropolitan Mall, MG Road, Gurgaon",77.0801226000,28.4805204000,"Pizza, Italian",900,Indian Rupees(Rs.),0,0,0,0,2,3.5,9ACD32,Good,205
1245,TGI Friday's,1,Gurgaon,"Ground Floor, MGF Metropolitan Mall, MG Road, Gurgaon","MGF Metropolitan Mall, MG Road","MGF Metropolitan Mall, MG Road, Gurgaon",77.0801187000,28.4810064000,"American, Tex-Mex",2500,Indian Rupees(Rs.),1,1,0,0,4,3.7,9ACD32,Good,730
18381233,The Belgian Fries Company,1,Gurgaon,"9 A, Food Court, 3rd Floor, MGF Metropolitan Mall, MG Road, Gurgaon","MGF Metropolitan Mall, MG Road","MGF Metropolitan Mall, MG Road, Gurgaon",77.0801674000,28.4802478000,"European, American, Street Food",400,Indian Rupees(Rs.),0,1,0,0,1,3.7,9ACD32,Good,31
18153552,The Grills King,1,Gurgaon,"Shop 1-5, Ground Floor, MGF Metropolitan Mall, MG Road, Gurgaon","MGF Metropolitan Mall, MG Road","MGF Metropolitan Mall, MG Road, Gurgaon",77.0803727000,28.4808767000,"North Indian, Chinese, Continental",1400,Indian Rupees(Rs.),1,0,0,0,3,3.8,9ACD32,Good,468
18082232,Chicago Pizza,1,Gurgaon,"FC-08B, Food Court, 3rd Floor, MGF Metropolitan, MG Road, Gurgaon","MGF Metropolitan Mall, MG Road","MGF Metropolitan Mall, MG Road, Gurgaon",77.0801440000,28.4803174000,Pizza,600,Indian Rupees(Rs.),0,0,0,0,2,2.3,FF7800,Poor,29
3585,Suburbia - The Empire,1,Gurgaon,"2nd Floor, MGF Metropolitan Mall, MG Road, Gurgaon","MGF Metropolitan Mall, MG Road","MGF Metropolitan Mall, MG Road, Gurgaon",77.0802349000,28.4811283000,"Continental, European, North Indian",1800,Indian Rupees(Rs.),1,0,0,0,3,2.1,FF7800,Poor,90
305698,Viva Hyderabad,1,Gurgaon,"Food Court, 3rd Floor, MGF Metropolitan Mall","MGF Metropolitan Mall, MG Road","MGF Metropolitan Mall, MG Road, Gurgaon",77.0802124000,28.4803866000,"Biryani, North Indian",600,Indian Rupees(Rs.),0,1,0,0,2,2.3,FF7800,Poor,34
18337917,Queens Caf,1,Gurgaon,"R3-B, 3rd Floor, MGF Metropolitan Mall, MG Road, Gurgaon","MGF Metropolitan Mall, MG Road","MGF Metropolitan Mall, MG Road, Gurgaon",77.0801793000,28.4805091000,"Cafe, North Indian",900,Indian Rupees(Rs.),1,0,0,0,2,4.0,5BA829,Very Good,62
6847,Cafe Coffee Day,1,Gurgaon,"23, Ground Floor, Ninex City Mart Mall, Sohna Road, Gurgaon","Ninex City Mart Mall, Sohna Road","Ninex City Mart Mall, Sohna Road, Gurgaon",77.0412894000,28.4166832000,Cafe,450,Indian Rupees(Rs.),0,0,0,0,1,3.3,CDD614,Average,34
8147,FOA - The Flavours of Arabia,1,Gurgaon,"3rd Floor, Ninex City Mart Mall, Sohna Road, Gurgaon","Ninex City Mart Mall, Sohna Road","Ninex City Mart Mall, Sohna Road, Gurgaon",77.0413756000,28.4167026000,"Lebanese, North Indian",1500,Indian Rupees(Rs.),1,1,0,0,3,3.4,CDD614,Average,165
18198825,A1,1,Gurgaon,"4/9, Ratan Garden, New Colony Mor, Old Railway Road, Gurgaon",Old Railway Road,"Old Railway Road, Gurgaon",77.0204947000,28.4669375000,Biryani,200,Indian Rupees(Rs.),0,0,0,0,1,3.0,CDD614,Average,4
302044,Apni Rasoi,1,Gurgaon,"Shop 301-302, Opposite Apna Enclave, Old Railway Road, Gurgaon",Old Railway Road,"Old Railway Road, Gurgaon",77.0129534000,28.4841816000,North Indian,400,Indian Rupees(Rs.),0,0,0,0,1,2.9,FFBA00,Average,4
18399220,DBDN Deena Meat Vala,1,Gurgaon,"Shop 105, Old Jail Market, Shivaji Nagar, Old Gurgaon, Sector 11, Near Sector 37, Gurgaon",Old Railway Road,"Old Railway Road, Gurgaon",77.0268490000,28.4569872000,North Indian,500,Indian Rupees(Rs.),0,0,0,0,2,3.2,CDD614,Average,5
5084,Deep Chicken Corner,1,Gurgaon,"Shop 7, Palika Bazar, Near New Colony More, Old Railway Road, Gurgaon",Old Railway Road,"Old Railway Road, Gurgaon",77.0206596000,28.4667157000,North Indian,500,Indian Rupees(Rs.),0,0,0,0,2,3.2,CDD614,Average,18
302024,Dilli Rasoi,1,Gurgaon,"B-386, Ratan Garden, New Colony Mor, Old Railway Road, Gurgaon",Old Railway Road,"Old Railway Road, Gurgaon",77.0203953000,28.4667607000,"North Indian, Mughlai, Chinese",700,Indian Rupees(Rs.),0,0,0,0,2,3.2,CDD614,Average,31
18396399,French Omelette,1,Gurgaon,"New Colony More, Old Railway Road, Gurgaon",Old Railway Road,"Old Railway Road, Gurgaon",77.0204174000,28.4668549000,Fast Food,100,Indian Rupees(Rs.),0,0,0,0,1,3.2,CDD614,Average,7
309987,Green Chick Chop,1,Gurgaon,"Opposite Bhim Nagar Aryan Hospital, Shivpuri, Old Railway Road, Gurgaon",Old Railway Road,"Old Railway Road, Gurgaon",77.0189174000,28.4709408000,"Raw Meats, North Indian, Fast Food",350,Indian Rupees(Rs.),0,0,0,0,1,2.9,FFBA00,Average,5
18358183,Hangout Cafe,1,Gurgaon,"16 C, Opposite Lady of Fatima Convent School, New Colony, Old Railway Road, Gurgaon",Old Railway Road,"Old Railway Road, Gurgaon",77.0196893000,28.4653555000,"Fast Food, Chinese",200,Indian Rupees(Rs.),0,1,0,0,1,3.4,CDD614,Average,27
304713,Hari Om Rasoi,1,Gurgaon,"Main Madanpuri Road, Gali 5, Old Railway Road, Gurgaon",Old Railway Road,"Old Railway Road, Gurgaon",77.0178663000,28.4603933000,North Indian,400,Indian Rupees(Rs.),0,0,0,0,1,3.2,CDD614,Average,28
18396200,Harish Phulwari,1,Gurgaon,"Sohna Chowk, Old Railway Road, Gurgaon",Old Railway Road,"Old Railway Road, Gurgaon",77.0274904000,28.4580309000,"North Indian, South Indian, Fast Food, Street Food, Mithai",600,Indian Rupees(Rs.),0,0,0,0,2,3.1,CDD614,Average,4
301358,Hotel Rajvanshi Restaurant,1,Gurgaon,"Hotel Rajvanshi, Near DSD College, Old Railway Road, Gurgaon",Old Railway Road,"Old Railway Road, Gurgaon",77.0222020000,28.4645876000,"North Indian, Chinese",600,Indian Rupees(Rs.),0,0,0,0,2,3.3,CDD614,Average,25
6834,Jagdish Vaishno Dhaba,1,Gurgaon,"Opposite Gurgaon Dreams, Old Railway Road, Gurgaon",Old Railway Road,"Old Railway Road, Gurgaon",77.0181934000,28.4730840000,North Indian,150,Indian Rupees(Rs.),0,0,0,0,1,3.1,CDD614,Average,12
6835,JVR Jayka,1,Gurgaon,"Opposite Gurgaon Dreamz, Old Railway Road, Gurgaon",Old Railway Road,"Old Railway Road, Gurgaon",77.0182331000,28.4730183000,North Indian,200,Indian Rupees(Rs.),0,0,0,0,1,2.9,FFBA00,Average,5
302041,Kaza,1,Gurgaon,"Near Sector 4 & 5 Chowk, Opposite Sneh Hospital, Old Railway Road, Gurgaon",Old Railway Road,"Old Railway Road, Gurgaon",77.0136942000,28.4823394000,"North Indian, Mughlai, South Indian, Chinese",1000,Indian Rupees(Rs.),1,0,0,0,3,3.1,CDD614,Average,25
310412,Knight Delight Kafe,1,Gurgaon,"17, Shyam Palace, Baba Prakash Puri Chowk, Old Railway Road, Gurgaon",Old Railway Road,"Old Railway Road, Gurgaon",77.0141435000,28.4810609000,"Fast Food, Chinese",500,Indian Rupees(Rs.),0,1,0,0,2,2.6,FFBA00,Average,12
18350120,Ko Jitters,1,Gurgaon,"P-4, Circular Road, New Colony, Old Railway Road, Gurgaon",Old Railway Road,"Old Railway Road, Gurgaon",77.0166864000,28.4678506000,"Fast Food, Beverages",450,Indian Rupees(Rs.),0,0,0,0,1,3.0,CDD614,Average,6
301989,Laajawab Chaap Express,1,Gurgaon,"Circular Road, New Colony, Old Railway Road, Gurgaon",Old Railway Road,"Old Railway Road, Gurgaon",77.0175175000,28.4674068000,North Indian,250,Indian Rupees(Rs.),0,0,0,0,1,3.1,CDD614,Average,17
2107,Laddu Gopal,1,Gurgaon,"727, Bhim Nagar, Old Railway Road, Gurgaon",Old Railway Road,"Old Railway Road, Gurgaon",77.0193016000,28.4713437000,"North Indian, South Indian, Chinese",400,Indian Rupees(Rs.),0,0,0,0,1,3.0,CDD614,Average,13
1029,Mini's Royal Cafe,1,Gurgaon,"Krishna Colony Corner, Near Taneja Hospital, New Colony, Old Railway Road, Gurgaon",Old Railway Road,"Old Railway Road, Gurgaon",77.0136441000,28.4670202000,"North Indian, Chinese",500,Indian Rupees(Rs.),0,0,0,0,2,3.3,CDD614,Average,21
18144475,Pakwan,1,Gurgaon,"164/11, Shivpuri, Old Railway Road, Gurgaon",Old Railway Road,"Old Railway Road, Gurgaon",77.0189082000,28.4712555000,"North Indian, Chinese",400,Indian Rupees(Rs.),0,1,0,0,1,3.4,CDD614,Average,60
18331053,Patiala,1,Gurgaon,"16-F, Madanpuri Road, New Colony, Old Railway Road, Gurgaon",Old Railway Road,"Old Railway Road, Gurgaon",77.0204469000,28.4667702000,"Mughlai, Chinese",600,Indian Rupees(Rs.),0,0,0,0,2,3.4,CDD614,Average,33
18383525,Pind Balluchi,1,Gurgaon,"204/1/13, Dhobi Ghat, Subash Nagar, Old Railway Road, Gurgaon",Old Railway Road,"Old Railway Road, Gurgaon",77.0221359000,28.4639996000,"North Indian, Mughlai",800,Indian Rupees(Rs.),0,1,0,0,2,2.7,FFBA00,Average,11
1019,Pizza Man,1,Gurgaon,"Opposite Sector 7, Huda Market, Old Railway Road, Gurgaon",Old Railway Road,"Old Railway Road, Gurgaon",77.0186408000,28.4721483000,"Pizza, Fast Food",400,Indian Rupees(Rs.),0,0,0,0,1,2.9,FFBA00,Average,8
18311926,Punjabi Dhani,1,Gurgaon,"220/11, Near Aryan Hospital, Old Railway Road, Gurgaon",Old Railway Road,"Old Railway Road, Gurgaon",77.0193636000,28.4702130000,North Indian,700,Indian Rupees(Rs.),0,0,0,0,2,3.2,CDD614,Average,25
302037,Raju Halwai,1,Gurgaon,"Shop 49, Gali 6, Main Madanpuri Road, Laxmi Bazar, Old Railway Road, Gurgaon",Old Railway Road,"Old Railway Road, Gurgaon",77.0179074000,28.4603566000,North Indian,450,Indian Rupees(Rs.),0,0,0,0,1,3.1,CDD614,Average,7
18396397,Rupa Tikki Wala And Caterers,1,Gurgaon,"Old Railway Road, Gurgaon",Old Railway Road,"Old Railway Road, Gurgaon",77.0232120000,28.4626082000,Street Food,150,Indian Rupees(Rs.),0,0,0,0,1,2.8,FFBA00,Average,4
302027,Samrat The Cake Shoppe,1,Gurgaon,"Sohna Chowk, Old Railway Road, Gurgaon",Old Railway Road,"Old Railway Road, Gurgaon",77.0259078000,28.4597556000,"Bakery, Desserts, Fast Food",150,Indian Rupees(Rs.),0,0,0,0,1,3.0,CDD614,Average,11
306938,Samrat,1,Gurgaon,"Sohna Chowk, Old Railway Road, Gurgaon",Old Railway Road,"Old Railway Road, Gurgaon",77.0259899000,28.4598188000,"Bakery, Mithai, Fast Food",400,Indian Rupees(Rs.),0,0,0,0,1,2.9,FFBA00,Average,10
17977759,Sanjha Chula,1,Gurgaon,"Opposite Tirath Ram Hospital, Basai Road, Old Railway Road, Gurgaon",Old Railway Road,"Old Railway Road, Gurgaon",77.0200512000,28.4570545000,North Indian,700,Indian Rupees(Rs.),0,0,0,0,2,3.0,CDD614,Average,6
309986,Silver Crown,1,Gurgaon,"92/9, Near SBI Bank, New Colony, Old Railway Road, Gurgaon",Old Railway Road,"Old Railway Road, Gurgaon",77.0191832000,28.4669487000,"North Indian, Chinese, Street Food, Fast Food",500,Indian Rupees(Rs.),0,1,0,0,2,2.5,FFBA00,Average,12
301800,Super Bakery,1,Gurgaon,"Near Bank of India, Jacobpura, Old Railway Road, Gurgaon",Old Railway Road,"Old Railway Road, Gurgaon",77.0247842000,28.4609586000,"Bakery, Fast Food, Chinese",250,Indian Rupees(Rs.),0,0,0,0,1,3.3,CDD614,Average,26
2177,The Chic,1,Gurgaon,"Shivpuri, Old Railway Road Gurgaon",Old Railway Road,"Old Railway Road, Gurgaon",77.0187625000,28.4709380000,Fast Food,200,Indian Rupees(Rs.),0,0,0,0,1,3.0,CDD614,Average,15
304718,Unique Bus Wales,1,Gurgaon,"Opposite Furniture Height, New Colony, Old Railway Road, Gurgaon",Old Railway Road,"Old Railway Road, Gurgaon",77.0175382000,28.4672870000,Chinese,200,Indian Rupees(Rs.),0,0,0,0,1,2.8,FFBA00,Average,16
310493,Dilli 6 Express,1,Gurgaon,"New Colony More, Near Easy Day, Old Railway Road, Gurgaon",Old Railway Road,"Old Railway Road, Gurgaon",77.0203817000,28.4667732000,"North Indian, Mughlai",550,Indian Rupees(Rs.),0,0,0,0,2,3.5,9ACD32,Good,31
